ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
031980,2025-01-02,10:01:00,37650,37650,37300,37300,8072,302989000,3834,4015
031980,2025-01-02,10:02:00,37300,37450,36650,36650,7401,273873000,2644,4757
031980,2025-01-02,10:03:00,36650,36950,36600,36850,4598,169094000,2941,1657
031980,2025-01-02,10:04:00,36850,37000,36700,36950,3406,125411000,1724,1682
031980,2025-01-02,10:05:00,36850,36950,36700,36750,3083,113531000,936,2147
031980,2025-01-02,10:06:00,36700,36800,36450,36500,6004,219757000,2289,3715
031980,2025-01-02,10:07:00,36500,36750,36300,36750,5839,212993000,1361,4478
031980,2025-01-02,10:08:00,36650,36750,36400,36750,2412,88313000,2035,377
031980,2025-01-02,10:09:00,36750,36850,36700,36850,1423,52342000,1093,330
031980,2025-01-02,10:10:00,36850,36900,36600,36600,3676,135117000,2081,1595
031980,2025-01-02,10:11:00,36600,36750,36550,36550,7059,258857000,5794,1265
031980,2025-01-02,10:12:00,36600,36600,36300,36350,9078,330375000,4301,4777
031980,2025-01-02,10:13:00,36400,36700,36400,36650,2447,89538000,2067,380
031980,2025-01-02,10:14:00,36700,36900,36700,36850,876,32261000,461,415
031980,2025-01-02,10:15:00,36850,36900,36650,36700,1704,62696000,238,1466
031980,2025-01-02,10:16:00,36650,36900,36650,36850,4045,148430000,2743,1302
031980,2025-01-02,10:17:00,36850,36950,36800,36950,1792,66078000,1114,678
031980,2025-01-02,10:18:00,36950,36950,36800,36950,2167,79951000,1663,504
031980,2025-01-02,10:19:00,36950,37100,36800,37050,1960,72487000,1398,562
031980,2025-01-02,10:20:00,37100,37100,36850,36850,3847,142003000,249,3598
031980,2025-01-02,10:21:00,36950,37150,36900,37150,1148,42529000,1116,32
031980,2025-01-02,10:22:00,37100,37150,37050,37150,603,22370000,426,177
031980,2025-01-02,10:23:00,37150,37200,37100,37100,4417,164043000,338,4079
031980,2025-01-02,10:24:00,37050,37050,36900,36900,643,23785000,76,567
031980,2025-01-02,10:25:00,36900,36950,36900,36900,497,18359000,332,165
031980,2025-01-02,10:26:00,36900,37000,36850,36900,2104,77716000,142,1962
031980,2025-01-02,10:27:00,36900,37000,36850,36950,1034,38170000,392,642
031980,2025-01-02,10:28:00,36950,37050,36900,36900,2534,93611000,298,2236
031980,2025-01-02,10:29:00,36900,36900,36800,36850,1113,41012000,238,875
031980,2025-01-02,10:30:00,36800,37000,36800,36950,1159,42763000,241,918
031980,2025-01-02,10:31:00,36900,36950,36700,36700,1928,70861000,498,1430
031980,2025-01-02,10:32:00,36650,36700,36600,36650,1997,73201000,589,1408
031980,2025-01-02,10:33:00,36650,36700,36550,36650,2617,95824000,809,1808
031980,2025-01-02,10:34:00,36650,36650,36450,36450,3219,117643000,278,2941
