ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
121600,2025-01-02,10:01:00,58800,59100,58200,58200,3400,199505000,1428,1970
121600,2025-01-02,10:02:00,58500,58600,57900,57900,1604,93170000,53,1551
121600,2025-01-02,10:03:00,57800,58200,57100,58200,1147,66203000,187,960
121600,2025-01-02,10:04:00,58000,58000,57600,58000,302,17425000,34,268
121600,2025-01-02,10:05:00,57700,57900,57300,57600,727,41822000,409,318
121600,2025-01-02,10:06:00,57600,57600,57300,57500,735,42189000,356,379
121600,2025-01-02,10:07:00,57500,57500,57400,57500,154,8845000,49,105
121600,2025-01-02,10:08:00,57400,58000,57400,57800,482,27743000,417,65
121600,2025-01-02,10:09:00,57700,57900,57500,57500,280,16123000,39,241
121600,2025-01-02,10:10:00,57500,57900,57300,57600,854,49056000,69,785
121600,2025-01-02,10:11:00,57300,57800,57300,57600,381,21987000,172,209
121600,2025-01-02,10:12:00,57600,57600,57400,57600,289,16614000,120,169
121600,2025-01-02,10:13:00,57600,57800,57500,57800,155,8929000,152,3
121600,2025-01-02,10:14:00,57800,57800,57500,57800,320,18446000,126,194
121600,2025-01-02,10:15:00,57800,58000,57500,57600,1140,65832000,604,536
121600,2025-01-02,10:16:00,57900,58000,57600,57900,323,18695000,129,194
121600,2025-01-02,10:17:00,57900,58200,57900,58200,331,19200000,322,9
121600,2025-01-02,10:18:00,58200,58300,58100,58300,375,21823000,186,189
121600,2025-01-02,10:19:00,58200,58300,58100,58300,322,18728000,12,310
121600,2025-01-02,10:20:00,58300,58300,58000,58300,172,9998000,65,107
121600,2025-01-02,10:21:00,58300,58300,58000,58300,650,37807000,129,521
121600,2025-01-02,10:22:00,58300,58300,57900,58300,21,1221000,10,11
121600,2025-01-02,10:23:00,58300,58300,58100,58200,191,11120000,112,79
121600,2025-01-02,10:24:00,58300,58300,58100,58300,52,3027000,44,8
121600,2025-01-02,10:25:00,58300,58300,58200,58300,48,2798000,43,5
121600,2025-01-02,10:26:00,58300,58300,58200,58200,193,11238000,64,129
121600,2025-01-02,10:27:00,58200,58300,58100,58200,185,10751000,17,168
121600,2025-01-02,10:28:00,58200,58200,57900,58100,155,8995000,55,100
121600,2025-01-02,10:29:00,58100,58100,57900,58000,305,17685000,26,279
121600,2025-01-02,10:30:00,57800,58000,57800,58000,37,2141000,13,24
121600,2025-01-02,10:31:00,58000,58100,57800,57800,158,9166000,144,14
121600,2025-01-02,10:32:00,57800,58000,57700,58000,201,11616000,3,198
121600,2025-01-02,10:33:00,58000,58000,57800,57800,330,19084000,48,282
121600,2025-01-02,10:34:00,57800,57800,57600,57600,201,11600000,18,183
121600,2025-01-02,10:35:00,57600,57800,57600,57800,228,13137000,1,227
121600,2025-01-02,10:36:00,57600,57700,57600,57700,70,4038000,60,10
121600,2025-01-02,10:37:00,57600,57900,57600,57900,231,13316000,226,5
121600,2025-01-02,10:38:00,57500,57900,57500,57800,144,8322000,39,105
121600,2025-01-02,10:39:00,57800,57800,57600,57800,178,10289000,54,124
121600,2025-01-02,10:40:00,57800,57800,57500,57500,408,23530000,125,283
121600,2025-01-02,10:41:00,57600,57600,57600,57600,99,5702000,99,0
121600,2025-01-02,10:42:00,57600,57700,57500,57700,252,14516000,152,100
121600,2025-01-02,10:43:00,57700,57700,57600,57600,237,13653000,102,135
121600,2025-01-02,10:44:00,57600,57600,57500,57500,88,5069000,29,59
121600,2025-01-02,10:45:00,57500,57600,57400,57500,618,35524000,17,601
121600,2025-01-02,10:46:00,57400,57500,57400,57500,97,5571000,30,67
121600,2025-01-02,10:47:00,57500,57500,57400,57500,191,10983000,190,1
