ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
298050,2021-03-10,09:05:00,309500,312500,307000,310000,9227,2855390000,5812,3415
298050,2021-03-10,09:10:00,310000,312500,309000,310000,5117,1592670000,3246,1871
298050,2021-03-10,09:15:00,309500,310000,304500,305500,3321,1019070000,439,2882
298050,2021-03-10,09:20:00,305500,307000,305000,306500,1931,590630000,1048,883
298050,2021-03-10,09:25:00,306500,307500,303000,303500,5063,1541380000,247,4816
298050,2021-03-10,09:30:00,303500,306500,303000,305000,1633,497630000,1053,580
298050,2021-03-10,09:35:00,305000,305500,303500,304000,1383,421050000,562,821
298050,2021-03-10,09:40:00,304000,304500,302000,304500,2319,702530000,659,1660
298050,2021-03-10,09:45:00,304500,306000,304000,305000,1032,314690000,446,586
298050,2021-03-10,09:50:00,305000,305500,304000,304500,1047,319060000,488,559
298050,2021-03-10,09:55:00,304000,305500,304000,304000,543,165380000,79,464
298050,2021-03-10,10:00:00,304500,304500,302500,303000,1503,455880000,107,1396
298050,2021-03-10,10:05:00,303000,304000,302500,304000,1631,494390000,666,965
298050,2021-03-10,10:10:00,303500,304500,302500,303500,1537,465980000,376,1161
298050,2021-03-10,10:15:00,303500,304000,301500,304000,3225,974680000,1061,2164
298050,2021-03-10,10:20:00,304000,304500,302500,302500,594,180270000,293,301
298050,2021-03-10,10:25:00,302500,303500,302500,303500,234,70900000,91,143
298050,2021-03-10,10:30:00,303000,305000,303000,303500,687,208850000,417,270
298050,2021-03-10,10:35:00,303500,304000,301500,302000,2994,904930000,55,2939
298050,2021-03-10,10:40:00,302000,302000,300500,301000,2634,792940000,81,2553
298050,2021-03-10,10:45:00,301000,302000,300500,301000,1008,303440000,430,578
298050,2021-03-10,10:50:00,301000,302000,301000,302000,508,153020000,170,338
298050,2021-03-10,10:55:00,302000,302500,301500,302000,410,123820000,295,115
298050,2021-03-10,11:00:00,302000,302000,301000,301500,559,168580000,253,306
298050,2021-03-10,11:05:00,301000,301500,297000,297000,7433,2224840000,199,7234
298050,2021-03-10,11:10:00,298000,298500,297500,298500,1011,301140000,505,506
298050,2021-03-10,11:15:00,298500,300000,298000,299500,505,150900000,275,230
298050,2021-03-10,11:20:00,299500,300000,297500,298000,1531,456720000,187,1344
298050,2021-03-10,11:25:00,298500,299500,298000,299500,380,113440000,229,151
298050,2021-03-10,11:30:00,299500,300500,299500,300500,690,206880000,498,192
298050,2021-03-10,11:35:00,300500,300500,298500,299000,315,94290000,61,254
298050,2021-03-10,11:40:00,298500,299500,298500,299000,575,171680000,384,191
298050,2021-03-10,11:45:00,299000,299000,298000,298500,552,164690000,160,392
298050,2021-03-10,11:50:00,299000,300500,298500,300500,861,258050000,455,406
298050,2021-03-10,11:55:00,300500,301000,300000,300500,333,100060000,63,270
298050,2021-03-10,12:00:00,301000,302000,301000,301000,553,166640000,330,223
298050,2021-03-10,12:05:00,301000,301500,300500,301000,191,57460000,34,157
298050,2021-03-10,12:10:00,301500,301500,300500,301000,137,41240000,99,38
298050,2021-03-10,12:15:00,301000,301500,300500,301500,349,105040000,159,190
298050,2021-03-10,12:20:00,301500,301500,299500,299500,770,231370000,23,747
298050,2021-03-10,12:25:00,300000,300000,299000,299500,661,197800000,96,565
298050,2021-03-10,12:30:00,299500,300000,299000,299500,230,68820000,83,147
298050,2021-03-10,12:35:00,300000,300000,298000,298500,1017,303490000,74,943
298050,2021-03-10,12:40:00,298000,299500,298000,299000,269,80290000,101,168
298050,2021-03-10,12:45:00,299000,299000,298500,299000,304,90790000,81,223
298050,2021-03-10,12:50:00,299000,299500,299000,299000,231,69070000,72,159
298050,2021-03-10,12:55:00,299000,299000,298500,299000,221,66010000,75,146
298050,2021-03-10,13:00:00,299000,299500,298000,298000,740,220930000,109,631
298050,2021-03-10,13:05:00,298000,298000,296000,296000,4393,1304160000,184,4209
298050,2021-03-10,13:10:00,296500,297500,296000,296500,906,268480000,322,584
