ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
095660,2021-03-10,09:05:00,23900,24000,23750,23750,3245,77370000,1736,1508
095660,2021-03-10,09:10:00,23750,23900,23700,23900,3600,85730000,2121,1479
095660,2021-03-10,09:15:00,23800,23850,23700,23700,4443,105690000,1268,3175
095660,2021-03-10,09:20:00,23700,23700,23450,23500,10359,244280000,1915,8444
095660,2021-03-10,09:25:00,23550,23600,23450,23600,4603,108220000,1242,3361
095660,2021-03-10,09:30:00,23550,23600,23500,23500,579,13620000,52,527
095660,2021-03-10,09:35:00,23500,23550,23400,23450,6837,160580000,2476,4361
095660,2021-03-10,09:40:00,23450,23600,23400,23600,4115,96380000,115,4000
095660,2021-03-10,09:45:00,23450,23600,23450,23500,891,20920000,436,455
095660,2021-03-10,09:50:00,23500,23550,23500,23550,530,12480000,346,184
095660,2021-03-10,09:55:00,23550,23600,23450,23450,1068,25080000,2,1066
095660,2021-03-10,10:00:00,23450,23450,23450,23450,470,11030000,0,470
095660,2021-03-10,10:05:00,23550,23550,23450,23450,1091,25600000,363,728
095660,2021-03-10,10:10:00,23450,23550,23450,23500,1318,30960000,271,1047
095660,2021-03-10,10:15:00,23500,23600,23500,23550,1058,24940000,751,307
095660,2021-03-10,10:20:00,23600,23600,23500,23500,1125,26500000,346,779
095660,2021-03-10,10:25:00,23500,23550,23500,23500,835,19630000,1,834
095660,2021-03-10,10:30:00,23500,23500,23400,23400,2276,53380000,66,2210
095660,2021-03-10,10:35:00,23400,23450,23350,23450,4605,107750000,734,3871
095660,2021-03-10,10:40:00,23400,23450,23300,23350,2833,66220000,3,2830
095660,2021-03-10,10:45:00,23300,23350,23300,23300,1725,40220000,406,1319
095660,2021-03-10,10:50:00,23300,23350,23200,23200,5468,127130000,419,5049
095660,2021-03-10,10:55:00,23200,23300,23200,23250,855,19870000,639,216
095660,2021-03-10,11:00:00,23250,23300,23250,23250,803,18680000,231,572
095660,2021-03-10,11:05:00,23250,23250,22950,23100,21613,498680000,6549,15064
095660,2021-03-10,11:10:00,23150,23250,23050,23050,508,11740000,253,255
095660,2021-03-10,11:15:00,23100,23100,23050,23100,985,22750000,714,271
095660,2021-03-10,11:20:00,23150,23200,23000,23000,2320,53480000,11,2309
095660,2021-03-10,11:25:00,23050,23100,23000,23050,747,17220000,106,641
095660,2021-03-10,11:30:00,23050,23100,23050,23050,911,21010000,117,794
095660,2021-03-10,11:35:00,23050,23100,23000,23050,1132,26090000,52,1080
095660,2021-03-10,11:40:00,23050,23050,23000,23050,1516,34930000,517,999
095660,2021-03-10,11:45:00,23050,23050,23000,23000,1302,29960000,46,1256
095660,2021-03-10,11:50:00,23000,23100,23000,23050,1357,31220000,98,1259
095660,2021-03-10,11:55:00,23050,23150,23000,23150,1251,28800000,210,1041
095660,2021-03-10,12:00:00,23050,23150,23050,23100,852,19670000,277,575
095660,2021-03-10,12:05:00,23100,23200,23050,23150,1111,25710000,600,511
095660,2021-03-10,12:10:00,23100,23150,23050,23050,1272,29370000,109,1163
095660,2021-03-10,12:15:00,23100,23100,23050,23100,785,18120000,308,477
095660,2021-03-10,12:20:00,23050,23150,23050,23150,945,21810000,345,600
095660,2021-03-10,12:25:00,23100,23150,23050,23050,719,16590000,154,565
095660,2021-03-10,12:30:00,23050,23150,23050,23050,3133,72240000,29,3104
095660,2021-03-10,12:35:00,23050,23100,23050,23050,1127,25990000,255,872
095660,2021-03-10,12:40:00,23050,23100,23050,23050,701,16160000,29,672
095660,2021-03-10,12:45:00,23100,23100,23000,23000,1013,23320000,82,931
095660,2021-03-10,12:50:00,23000,23050,23000,23000,1127,25930000,246,881
095660,2021-03-10,12:55:00,23000,23100,23000,23050,924,21270000,304,620
095660,2021-03-10,13:00:00,23050,23100,23000,23050,4142,95320000,85,4057
095660,2021-03-10,13:05:00,22950,23000,22850,22850,8531,195380000,44,8487
095660,2021-03-10,13:10:00,22850,22900,22800,22800,1174,26800000,443,731
095660,2021-03-10,13:15:00,22800,22900,22800,22800,4450,101470000,768,3682
